    2       3.092586828573e-10       6.170153025735e-16       2.898840703530e-13       0.000000000000e+00       2.169908711637e-08      -1.830242250889e-09      -8.895052009896e-13 
    3       2.407642019192e-10       1.219131400326e-15       3.094791850747e-13       0.000000000000e+00       1.497941011478e-08      -1.236481336630e-09      -7.700098705460e-13 
    4       2.051989806910e-10       1.776918807624e-15       3.105989196141e-13       0.000000000000e+00       1.133876467164e-08      -9.230070335666e-10      -6.638189275059e-13 
    5       1.835989845379e-10       2.121680536130e-15       2.986940108125e-13       0.000000000000e+00       9.065933096713e-09      -7.303467222434e-10      -5.591000204676e-13 
    6       1.692545941015e-10       2.190611468010e-15       2.792023086474e-13       0.000000000000e+00       7.523321799383e-09      -6.015826197900e-10      -4.578847706133e-13 
    7       1.590722606608e-10       2.016291959862e-15       2.564962005742e-13       0.000000000000e+00       6.409435944252e-09      -5.074225521238e-10      -3.631560608344e-13 
    8       1.516456485434e-10       1.688060671039e-15       2.336897748103e-13       0.000000000000e+00       5.566846851692e-09      -4.368328736773e-10      -2.772383842459e-13 
    9       1.460602413974e-10       1.309694692340e-15       2.128319709421e-13       0.000000000000e+00       4.906698854344e-09      -3.833068413311e-10      -2.016874303263e-13 
   10       1.417354543592e-10       9.670403945321e-16       1.951999581727e-13       0.000000000000e+00       4.375673555343e-09      -3.373374086451e-10      -1.374287955347e-13 
   11       1.384021413928e-10       7.113495072196e-16       1.814589427207e-13       0.000000000000e+00       2.959834423614e-09      -2.766328938969e-10      -8.564657724245e-14 
   12       1.358933273506e-10       5.576375134807e-16       1.718999746005e-13       0.000000000000e+00       2.610843841685e-09      -2.472989406390e-10      -4.442189282868e-14 
   13       1.339533183633e-10       4.934128009114e-16       1.664887079860e-13       0.000000000000e+00       2.323123329132e-09      -2.227777563209e-10      -1.412361751167e-14 
   14       1.323871983890e-10       4.920105732234e-16       1.650987109738e-13       0.000000000000e+00       2.082663927014e-09      -2.014170676858e-10       6.500236206801e-15 
   15       1.312323079060e-10       5.252028605576e-16       1.673947270470e-13       0.000000000000e+00       1.879326114964e-09      -1.831920355814e-10       1.833072175172e-14 
   16       1.304394327326e-10       5.721490435611e-16       1.729507569847e-13       0.000000000000e+00       1.705604966805e-09      -1.678997209694e-10       2.317724838863e-14 
   17       1.299501777796e-10       6.227758189740e-16       1.813118720017e-13       0.000000000000e+00       1.555840517651e-09      -1.552027022621e-10       2.255110097691e-14 
