    2       1.164297496421e-10       1.537085249087e-14       8.456413171867e-13       0.000000000000e+00       1.051285230412e-08       1.456015269128e-10      -3.787959240005e-12 
    3       1.136654202980e-10       2.729669468791e-14       1.008488422567e-12       0.000000000000e+00       6.510913749009e-09       1.250923021636e-10      -3.369786380882e-12 
    4       1.096474950873e-10       3.413998604752e-14       1.030653202956e-12       0.000000000000e+00       4.513764474346e-09       1.048790309310e-10      -2.782054206998e-12 
    5       1.060181268278e-10       3.426512826922e-14       9.691643512351e-13       0.000000000000e+00       3.362492990277e-09       8.841750155810e-11      -2.177675226098e-12 
    6       1.031894892236e-10       2.902392274097e-14       8.609966907392e-13       0.000000000000e+00       2.622127860631e-09       7.523894658176e-11      -1.609652023667e-12 
    7       1.012008805150e-10       2.124488866138e-14       7.324327961318e-13       0.000000000000e+00       2.109180920320e-09       6.460866412524e-11      -1.108715061802e-12 
    8       9.998893002753e-11       1.362770862660e-14       5.999884753844e-13       0.000000000000e+00       1.736532779521e-09       5.597136776146e-11      -6.907580154010e-13 
    9       9.943417198543e-11       7.845667891112e-15       4.746566447449e-13       0.000000000000e+00       1.457558305752e-09       4.887010873922e-11      -3.621769533674e-13 
   10       9.940298901454e-11       4.366169585870e-15       3.641404805253e-13       0.000000000000e+00       1.243682949625e-09       4.296735989340e-11      -1.220410297452e-13 
   11       9.979797836281e-11       2.776475443519e-15       2.735420522329e-13       0.000000000000e+00       1.036686864194e-09       3.858389844673e-11       3.551440746154e-14 
   12       1.005460255818e-10       2.298389634993e-15       2.053939474253e-13       0.000000000000e+00       9.041592972442e-10       3.423473316048e-11       1.232529044576e-13 
   13       1.015452481957e-10       2.226102094976e-15       1.598442038472e-13       0.000000000000e+00       7.955854625719e-10       3.082939746981e-11       1.558468408879e-13 
   14       1.027140614662e-10       2.150389913758e-15       1.350565901879e-13       0.000000000000e+00       7.054288957957e-10       2.780171830028e-11       1.467879196183e-13 
   15       1.040508090849e-10       1.966817723087e-15       1.274378129999e-13       0.000000000000e+00       6.296739383851e-10       2.521978921321e-11       1.110618925176e-13 
   16       1.055193732774e-10       1.753203336167e-15       1.322815629722e-13       0.000000000000e+00       5.653694218970e-10       2.307463193720e-11       6.165255291039e-14 
   17       1.070441108991e-10       1.622211104148e-15       1.448704515821e-13       0.000000000000e+00       5.102910191186e-10       2.128723832604e-11       9.205898475522e-15 
   18       1.086673721348e-10       1.626550715481e-15       1.607716317477e-13       0.000000000000e+00       4.625498683514e-10       1.972901917721e-11      -3.804878612193e-14 
   19       1.103904285318e-10       1.727198708511e-15       1.769306817614e-13       0.000000000000e+00       4.213786772418e-10       1.833276745996e-11      -7.541289194517e-14 
   20       1.121431956273e-10       1.843199207456e-15       1.903929915291e-13       0.000000000000e+00       3.851597421601e-10       1.702829244356e-11      -9.967041718595e-14 
   21       1.139488863734e-10       1.911879459374e-15       2.001015093253e-13       0.000000000000e+00       3.533114852832e-10       1.584327630656e-11      -1.104712016113e-13 
   22       1.158297660127e-10       1.882252310403e-15       2.058092336379e-13       0.000000000000e+00       3.250636735475e-10       1.481220320424e-11      -1.093646218480e-13 
   23       1.177678793214e-10       1.776700819840e-15       2.078914370706e-13       0.000000000000e+00       3.000198557579e-10       1.388871736085e-11      -9.882076258853e-14 
   24       1.197172178415e-10       1.650068055011e-15       2.071979271639e-13       0.000000000000e+00       2.775920149445e-10       1.299644940780e-11      -8.232344649022e-14 
   25       1.216909700572e-10       1.553874488279e-15       2.049204230843e-13       0.000000000000e+00       2.575110724174e-10       1.215456245250e-11      -6.294242064424e-14 
   26       1.237060025785e-10       1.536640103489e-15       2.024959212970e-13       0.000000000000e+00       2.394088340693e-10       1.140297538802e-11      -4.392187170335e-14 
   27       1.257592348628e-10       1.605296721504e-15       2.009517193784e-13       0.000000000000e+00       2.230644753030e-10       1.073788884474e-11      -2.749013942121e-14 
