    2       1.117785438463e-10       7.905046741081e-16       2.232645008909e-13       0.000000000000e+00       1.695781947724e-08      -2.897125804323e-10      -8.700389476170e-13 
    3       1.076819883578e-10       1.486198907720e-15       2.619433882259e-13       0.000000000000e+00       1.111429215855e-08      -1.709814599607e-10      -7.792042504321e-13 
    4       1.056485758881e-10       1.987615009893e-15       2.714602086629e-13       0.000000000000e+00       8.108948598762e-09      -1.157870511097e-10      -6.578318599523e-13 
    5       1.044984261900e-10       2.152710578056e-15       2.636668528564e-13       0.000000000000e+00       6.303749916150e-09      -8.537209882513e-11      -5.316632049714e-13 
    6       1.039302438537e-10       1.997655772564e-15       2.465631946233e-13       0.000000000000e+00       5.103512628143e-09      -6.648434694177e-11      -4.100482394566e-13 
    7       1.037599611719e-10       1.642495705757e-15       2.261173719326e-13       0.000000000000e+00       4.252340504592e-09      -5.382465832491e-11      -2.994981019626e-13 
    8       1.038633021779e-10       1.231770878017e-15       2.061668507125e-13       0.000000000000e+00       3.620321326614e-09      -4.482985389491e-11      -2.037543956431e-13 
    9       1.042317694352e-10       8.782600885470e-16       1.890029250673e-13       0.000000000000e+00       3.134418952324e-09      -3.811816563743e-11      -1.247809381808e-13 
   10       1.047689202644e-10       6.384042231338e-16       1.758575491900e-13       0.000000000000e+00       2.750556165399e-09      -3.295704797179e-11      -6.321426234815e-14 
   11       1.054780202431e-10       5.158892832082e-16       1.672646768083e-13       0.000000000000e+00       1.933735699986e-09      -2.666237057681e-11      -1.864368305687e-14 
   12       1.062611210766e-10       4.816483262247e-16       1.632967013918e-13       0.000000000000e+00       1.712044269418e-09      -2.334501557926e-11       1.082555577540e-14 
   13       1.071766562024e-10       4.973752250900e-16       1.637522765186e-13       0.000000000000e+00       1.528547910577e-09      -2.095680520895e-11       2.634210944923e-14 
   14       1.081593334380e-10       5.330608996170e-16       1.681573930959e-13       0.000000000000e+00       1.374659131662e-09      -1.891920573882e-11       3.124775862368e-14 
   15       1.091481332465e-10       5.746027583418e-16       1.759831102184e-13       0.000000000000e+00       1.244096863662e-09      -1.697599775258e-11       2.865728783562e-14 
   16       1.102226619074e-10       6.223800384749e-16       1.866050181779e-13       0.000000000000e+00       1.132191117366e-09      -1.508550802923e-11       2.139398836360e-14 
   17       1.112818388310e-10       6.847862652414e-16       1.993513036135e-13       0.000000000000e+00       1.035431853660e-09      -1.387951249558e-11       1.050585968920e-14 
   18       1.123712024156e-10       7.717330343183e-16       2.136550824825e-13       0.000000000000e+00       9.506628168462e-10      -1.271800351211e-11      -6.272719136450e-16 
   19       1.135016468445e-10       8.881217481564e-16       2.290604755746e-13       0.000000000000e+00       8.771402667906e-10      -1.156903055624e-11      -1.066682939888e-14 
   20       1.146028379737e-10       1.036043466741e-15       2.450004519828e-13       0.000000000000e+00       8.118097343862e-10      -1.069886786738e-11      -1.914693312126e-14 
